hotel_id,hotel_name,hotel_formerly_name,hotel_translated_name,addressline1,addressline2,zipcode,city,state,country,countryisocode,longitude,latitude
440120,Lamp Post Villa B&B,,????????????,3 Crescent Gardens,,BA1 2NA,????,Bath and North East Somerset,????,GB,-2.370244,51.383965
440293,The Shores Hotel,,????????,29/31 Tyldesley Road,,FY15DH,????????,"North West,?England",????,GB,-3.054183,53.807843
441382,Smart Stays Victory Hill,Berkshire Serviced Accommodation,??????????????,"Winterthur Way, Hampshire",,RG21 7UB,??????????,"South East,?England",????,GB,-1.092732,51.267675
442508,Base Serviced Apartments - City Road,,??????????????-??????,"19-21 City Road, Chester",,CH1 3AE,??????,"North West,?England",????,GB,-2.881788,53.193359
443073,Lamington - Hammersmith Serviced Apartments,,??????- ????????????????????,109 Hammersmith Grove,,W6 0NQ,????,,????,GB,-0.22773,51.497925
443074,The Blue Boar Inn,,????????????,Temple Grafton,,b49 6nr,????????????????????,,????,GB,-1.805534,52.194954
443874,Ibis Borehamwood Hotel,,??????????????????,Elstree Way,,WD6 1JY,????,"London,?England",????,GB,-0.266209,51.659859
443882,The Belgrave Hotel,,??????????????,80-86 Belgrave Road,,SW1V 2BJ,????,,????,GB,-0.137866,51.490135
444433,Aparthotel Blackpool,,????????????????,8 Osborne Road,,FY4 1HJ,????????,,????,GB,-3.055758,53.793919
444557,247Hotel,Menzies Avant Hotel,247????,"Windsor Road
Manchester Street",,OL8 4AS,??????????,,????,GB,-2.127914,53.536964
444575,Mill House Hotel,,????????,Tynet,,AB56 5HJ,????,,????,GB,-2.965279,57.666615
444576,Shore View Hotel,Travelodge Eastbourne Hotel,????????,Marine Parade,,BN22 7AY,????????,,????,GB,0.294594,50.769226
444578,Rooms for You in London,,????????????,"49 Colville Road, Leyton",,E11 4EQ,????,,????,GB,-0.003542,51.558678
444579,Ridgeway Hotel,,??????????,115-117 The Ridgeway,,E4 6QU,????,,????,GB,-0.008926,51.626904
444830,Stay In Chelsea Guesthouse,,??????????????,7 Brechin Place,,SW7 4QB,????,,????,GB,-0.180722,51.491432
444854,The Z Hotel Liverpool,Z Hotel Liverpool,??????Z????,2 North John Street,,L2 4SA,??????,,????,GB,-2.989569,53.407498
444922,Sapphire Hotel,,??????????,"35 Shepherds Bush Road, Hammersmith",,W6 7LU,????,,????,GB,-0.221704,51.50082
445118,Edinburgh Church Apartments,,??????????????,15/1 Caledonian Road,,EH11 2DA,??????,Scotland,????,GB,-3.216677,55.943745
445464,Belgrave Hotel Oval,,??????????????????,9-13 Clapham Road,,SW9 0JD,????,,????,GB,-0.11349,51.48093
445535,Rez Apartments,Widegate hotel,????????,26 Widegate Street,,E1 7HP,????,,????,GB,-0.078471,51.517811
445668,Apartments Inn London - Lancaster Gate,,????-??????????????????,5 Sussex Place,,W2 2SX,????,,????,GB,-0.172648,51.514778
445738,Number Four Boutique Hotel,,4??????????,"69 Festing Road,",,PO4 0NQ,????????,,????,GB,-1.070368,50.783005
446131,Best Western Premier Collection Richmond Hotel,,??????????????????????????,24 Hatton Garden,,L3 2AN,??????,,????,GB,-2.986447,53.410043
446293,The Brown's,,????????,"King Street,",,SA33 4RY,????,,????,GB,-4.462542,51.771083
446346,Poets House,,????????,St Marys Street,,CB74EY,????,,????,GB,0.258692,52.398883
446476,SACO Aparthotel Farnborough,Max Serviced Apartments Farnborough Max House,????????????????????,"2 Victoria Street, Farnborough",,GU14 7GX,????????,,????,GB,-0.753762,51.29403
446489,Reading Serviced Apartments,Max Serviced Apartments Reading Number 18,??????????????,Crown Street,,RG1 2SE,????,,????,GB,-0.968058,51.450333
446492,Max Estates Faiths Lane Serviced Apartments Norwich,,????????????????????????-??????,60 St Faiths Lane,,NR1 1NN,??????,,????,GB,1.302459,52.630083
446743,The Nadler Soho Hotel,,??????????????,10 Carlisle Street,,W1D 3BR,????,,????,GB,-0.134111,51.514746
446828,Dashwood Apartments,,????????????,"2a Dashwood Road,",,OX16 5HA,??????,,????,GB,-1.33856,52.057774
448654,The Feathers Hotel,,????????,109 Albert Road,,FY1 4PW,????????,"North West,?England",????,GB,-3.048766,53.815966
448768,Faviere Guesthouse,,??????????,127 Shipston Road,,CV37 7LW,????????????????????,Warwickshire,????,GB,-1.699983,52.185432
448934,Glede Knowe Guest House,,????????????,16 St Ronans Terrace,,EH44 6RB,????????,Scotland,????,GB,-3.067964,55.620436
448965,Adair Arms Hotel,,??????????????,1-7 Ballymoney Road,,BT43 5BS,????????,Ballymena,????,GB,-6.279365,54.865957
449035,Ardross Glencairn Guesthouse,,??????????????????,18-19 Ardross Street,,IV3 5NS,????????,Scotland,????,GB,-4.231315,57.474894
449083,2 Crescent Gardens Guest House,,2??????????????,2 Crescent Gardens,,BA12NA,????,Bath and North East Somerset,????,GB,-2.371003,51.384069
449086,Fishergate Apartments,,????????????,2 Fishergate,,NR3 1UE,??????,Norfolk,????,GB,1.297744,52.633579
449277,Norwich Street Apartments (Peymans),,????????????-??????????,4 Norwich Street,,CB2 1ND,????,East of England,????,GB,0.130152,52.196113
449412,No. 29 Hotel,,29 B&B????,29 Greig street,,IV3 5PX,????????,Highland,????,GB,-4.232448,57.478153
449449,The Metro Hotel,,??????????,"The Metro, 3 Portland Street",,PR8 1LL,??????,"North West,?England",????,GB,0,0
449499,Chester Apartments,,??????????,31 Bold Square,,CH1 3LZ,??????,Cheshire,????,GB,-2.88373,53.19304
449535,The Podworks Hotel,,??????????????,32-34 Henry Street,,L1 5BS,??????,"North West,?England",????,GB,-2.984079,53.401827
449665,Kandi Lodge,,????????,4 Fairview Terrace,,TR7 1RJ,????,Cornwall,????,GB,-5.077513,50.413242
449927,Bedford House Holiday Apartments,,??????????????????,517 Babbacombe Road,,TQ1 1HJ,????,Devon,????,GB,-3.517058,50.46342
450046,Bay Cottage Bed and Breakfast,,????????????,"61 Loughview Road, Aldergrove, Crumlin",,BT29 4ED,????????????,Northern Ireland,????,GB,-6.269985,54.66869
450074,Poplar House Serviced Apartments,,??????????????????,64 Scarcroft Road,,YO24 1DD,????,"Yorkshire and the Humber,England",????,GB,-1.093263,53.952077
450259,81 The Prom Hotel,,81????????,81 Promenade,,GL50 1PJ,??????????,Gloucestershire,????,GB,-2.078315,51.898648
450689,Courtyard Aberdeen Airport,,??????????????????,Argyll Road Dyce,,AB21 0AF,??????,Scotland,????,GB,-2.207845,57.197796
451088,Bankton House Hotel,,????????????,"Livingston, West Lothian",,EH54 9AQ,????????,,????,GB,-3.501184,55.874672
451388,City Stay Apartments - Theatre District,,??????????????????,"Exchange House, 494 Midsummer Boulevard",,MK9 2EA,?????? ??????,"South East,?England",????,GB,-0.76075,52.039689
451442,Riverbank View Apartment,,,"Flat 2 Riverside House, Huntington Road",,YO31 8RH,????,York,????,GB,-1.074015,53.96597
451860,Blacksmiths Arms Inn,,????????,"High Street,
Cloughton,",,YO13 0AE,????????,,????,GB,-0.448912,54.336189
451861,Cherubs Nest Bed and Breakfast,,??????????,15 Higher Street,,TQ6 9RB,????????,"South West,?England",????,GB,-3.578865,50.35048
452021,Hostel YHA South Downs,,YHA????????-??????,"Itford Farm, Beddingham (nr. Lewes), East Sussex.",,BN8 6JS,????????,"South East,?England",????,GB,0.034021,50.831591
453038,Kirkwood Guest House,,??????????????,Prince's Road,,LA23 2DD,????????,"North West,?England",????,GB,-2.908058,54.37208
454534,Ibis Styles Blackpool Hotel,,??????????????,Talbot Square,,FY1 1ND,????????,,????,GB,-3.055518,53.818512
454578,The Fat Lamb Country Inn,,????????????,"Crossbank, Ravenstonedale",,CA17 4LL,??????,"North West,?England",????,GB,-2.403262,54.416225
455803,YHA Wasdale Hall,,????????????????????,Wasdale Hall,,CA20 1ET,????????????,"North West,?England",????,GB,-3.319668,54.428505
455872,Chriss Motel,,??????????????,"Wycombe Road, Saunderton",,HP14 3XB,??????????,Buckinghamshire,????,GB,-0.85144,51.64785
458040,YHA Coniston Coppermines,,????????????????????????,Coppermines Cottages,,LA21 8HP,????????,"North West,?England",????,GB,-3.095299,54.377599
459589,Laston House,,??????????,"Laston house, New Barnstaple Road",,EX34 9NT,????????????,"South West,?England",????,GB,-4.110056,51.206494
460023,Gateway Serviced Apartments,,??????????????,Marsh lane,,LS9 8AY,????,,????,GB,-1.532249,53.800243
460480,The Mitre Hotel,,????????,1-3 Cathedral Gates,,M3 1SW,????????,,????,GB,-2.244505,53.484558
460529,Lairg Highland Hotel,,??????????????????,Main Street,,IV27 4DB,??????,,????,GB,-4.39908,58.023605
461312,Residence Inn by Marriott Edinburgh,,????????????- ??????,36 Simpson Loan Quartermile,,EH3 9GG,??????,Scotland,????,GB,-3.191593,55.943793
461646,Haveli Hotel,,??????????,Coed Cae Lane,,CF72 9EW,??????????,,????,GB,-3.398852,51.530575
461980,Old Town Chambers,,??????????????,Roxburgh??s Court,,EH1 1PS,??????,,????,GB,-3.190808,55.950028
462330,The White Hart Hotel,,????????,Foundry Square,,TR27 4HQ,????,,????,GB,-5.420852,50.183548
462469,Shoyswell Cottage,,,Sheepstreet Lane,,TN19 7AZ,??????????,East Sussex,????,GB,0.41222,51.024365
462470,Hyde Park Rooms and Apartments,,??????????????????????,27 Great Cumberland Place,,W1H 7LB,????,"London,?England",????,GB,-0.159881,51.514843
462474,South Lawn Hotel,,??????????,"Lymington Road, Milford-on-Sea",,SO41 0RF,??????,Hampshire,????,GB,-1.589976,50.735126
462569,Holiday Inn Express Birmingham-Snow Hill,,??????????????????????,1 Snow Hill Plaza Street Chads,,B4 6HY,??????,,????,GB,-1.896414,52.485703
462578,The Angel Hotel,,????????,Coinage Hall Street,,TR18 4AE,????????,,????,GB,-5.274687,50.100689
462884,Angus Hotel,,??????????,31-32 Argyle square,,WC1H 8AP,????,"London,?England",????,GB,-0.122363,51.528603
462901,VIP Apartments,,VIP????,47 Hill Street Lane North,,EH2 3LQ,??????,,????,GB,-3.202841,55.953659
462906,Beit Hall,,????????????,Prince Consort Road,,SW7 2BB,????,,????,GB,-0.178066,51.500154
462907,Princes Gardens,,????????????,Watts Way,,SW7 1BA,????,,????,GB,-0.172556,51.4986
462909,KSpace Serviced Apartments Leeds Waterloo Court,,????????KSpace??????????,"17 Hunslet Road,",,LS10 1QN,????,,????,GB,-1.540819,53.792912
463110,The Waldorf,,????????,591-593 New South Promenade,,FY4 1NG,????????,,????,GB,-3.057964,53.785609
463111,Valentine City Centre Guest House,,????????????????????,19-21 Gilmore Place,,EH3 9NE,??????,,????,GB,-3.2062,55.941559
463198,Queens Guest House,,????????????,"45, Queen Street, ",,EH2 3NH,??????,,????,GB,-3.202301,55.954102
463362,DoubleTree by Hilton Hotel Bristol City Centre,,????????????????????????????,Redcliffe Way,,BS1 6NJ,??????????,,????,GB,-2.587786,51.448532
463363,Hampton by Hilton Exeter Airport,,????????????????????????????,Exeter Airport Clyst Honiton,,EX5 2LI,????????,,????,GB,-3.407249,50.736454
464137,Adam and Eve Hotel,,??????????????,16 York Street,,FY15AQ,????????,Blackpool,????,GB,-3.052894,53.810556
465857,Goodramgate Apartments,,??????????????,2a Monkgate,,YO31 7PE,????,York,????,GB,-1.078377,53.962885
465970,Hampton Inn - Birmingham City North,,????????????????????????,98 - 104 Constitution Hill,,B19 3JT,??????,Birmingham,????,GB,-1.905064,52.487801
466084,Hickman Hill Hotel,,????????????,Cox's Hill,,DN21 1HH,????,Lincolnshire,????,GB,-0.769172,53.401639
466392,Holly Lodge Guest House,,????????????,6 College Road,,LA23 1BX,????????,Cumbria,????,GB,-2.90728,54.377871
466492,St Georges Pimlico Hotel,,??????????????????,115 St Georges Drive,,SW1V 4DA,????,,????,GB,-0.139517,51.488531
467696,Huddersfield Central Lodge Hotel,,????????????????????,"11/15 Beast Market,",,HD1 1QF,????????????,"Yorkshire and the Humber,England",????,GB,-1.779596,53.647692
468117,Langton Court Apartment,,,"Flat 4, Langton Court",,YO24 1BF,????,York,????,GB,-1.092761,53.951556
468775,Wortley Cottage Guest House,,??????????????,Wortley,,S35 7DB,??????,"Yorkshire and the Humber,England",????,GB,-1.537407,53.490237
469148,Ty Castell Bed & Breakfast - Home of the Kingfisher,,Ty??????????-??????????,"Station Road, Nantgaredig Village",,SA32 7LQ,??????,Wales,????,GB,-4.193323,51.86201
469245,Topaz Hotel,,??????????,79 St Michaels Road,,BH2 5DR,????????,Bournemouth,????,GB,-1.883739,50.717553
469287,The Hazelwood Guest House,,??????????????,24-25 Portland Street,,YO31 7EH,????,York,????,GB,-1.084518,53.964775
469762,Rolandscroft Guest House,,??????????????????,Featherstone Lane! Featherstone,,WF76AW,??????????,"Yorkshire and the Humber,England",????,GB,-1.359264,53.692408
469769,The Wight Bay Hotel,,???????????? ,2 Royal Street,,PO36 8LP,????????????,"South East,?England",????,GB,-1.157953,50.653079
470401,Park Inn by Radisson Glasgow City Centre,,????????-??????????????,139 &141 West George Street,,G2 2JJ,????????,Scotland,????,GB,-4.256435,55.862314
470530,The Princes House Hotel,,????????????,Glenfinnan,,PH37 4LT,????????,Scotland,????,GB,-5.453282,56.873139
473588,Kilconquhar Castle Estate,,??????????????????,Castle Estate,,KY9 1EZ,??????????,Fife,????,GB,-2.818023,56.214081
477655,Holbecks House,,????????????,"Holbecks, Holbecks Lane, Stoke by Nayland",,IP7 5PF,??????,East of England,????,GB,0.943349,52.037703
477869,The Exmoor Forest Inn,,??????????????????,Simonsbath,,TA24 7SH,??????????????????,Somerset,????,GB,-3.754647,51.139671
477954,Summer Lodge Country House Hotel,,????????????????????,Evershot,,DT2 0JR,????????,,????,GB,-2.606793,50.838295
478111,Haggis Hostels,,??????????,5/3 West Register Street,,EH2 2AA,??????,,????,GB,-3.19072,55.953766
478236,W12 Rooms,,W12 ????,54 Uxbridge Road,,W12 8LP,????,,????,GB,-0.219225,51.504417
478254,Hendham House Hotel,,??????????????,3-4 Beech Mount,,M9 5XS,????????,"North West,?England",????,GB,-2.216568,53.510365
478547,Ibis Brighton City Centre Hotel,Ibis Brighton City Centre Hotel,??????????????????????,88 - 92 Queens Road,,BN1 3XE,??????,,????,GB,-0.142887,50.824932
478572,String of Horses Inn,,????????????,"Faugh, Great Corby",,CA8 9EG,??,Cumbria,????,GB,-2.76834,54.887184
478775,The Ethorpe Hotel by Good Night Inns,,??????????????,"85 Packhorse Road, Gerrards Cross",,SL9 8HX,????,London,????,GB,-0.55343,51.592209
478778,Two Brewers Hotel by Good Night Inns,,????????????,"The Common, Chipperfield, Kings Langley",,WD4 9BS,????,London,????,GB,-0.487551,51.702019
478887,Lastingham Grange Country House Hotel,,????????????????????????,High Street,,YO62 6TH,??????,,????,GB,-0.879861,54.306803
478934,Wheatsheaf Hotel by Good Night Inns,,????????????????,"London Road, Virginia Water",,GU25 4QF,????????,,????,GB,-0.597339,51.406246
479358,Victoria One Apartment,,????????????????,114-116 rochester row,,SW1P 1JQ,????,,????,GB,-0.138168,51.492996
479527,The Woodlands Country House Hotel,,????????????????,Hill Lane,,TA9 4DF,????????????,,????,GB,-2.954867,51.25531
479528,The Adelphi Hotel,,??????????,7 Links Gardens,,EH6 7JH,??????,Scotland,????,GB,-3.16196,55.972046
480248,Yeoldon House Hotel,,??????????????,"Durrant Lane, Northam",,EX39 2RL,????????,"South West,?England",????,GB,-4.207654,51.033882
481370,The Old Parsonage Bed and Breakfast,,??????????,Main Street,,BS39 6UB,??????????,"South West,?England",????,GB,-2.532687,51.297975
482642,May's House,,????????????,102 Mill Street,,L8 5UB,??????,Liverpool,????,GB,-2.973749,53.390779
482970,Peartree Lodge Waterside,,????????????,Waterside,,MK6 3PE,?????? ??????,"South East,?England",????,GB,-0.731391,52.028123
483267,The Escape Lodge,,????????????,1 Mount Wise,,TR7 2BQ,????,"South West,?England",????,GB,-5.078882,50.412661
483561,Fairway Lodge,,????????????,15 Hull Road,,FY1 4QB,????????,Blackpool,????,GB,-3.052869,53.814275
483572,Rose Hotel and Spa,,????????????,416-418 The Promenade,,FY1 2LB,????????,Blackpool,????,GB,-3.055063,53.832353
483574,The World Hotel,,??????????,1 Landsdowne Place,,FY1 1SB,????????,Blackpool,????,GB,-3.054918,53.823677
483607,Elmdon Lodge,,??????????,20-24 Elmdon Road,,B27 6LH,??????,"West Midlands,?England",????,GB,-1.81679,52.451552
483753,Homestay Bristol Hostel,,??????????????????,68 Queens Road,,BS8 1QU,??????????,"Bristol, City of",????,GB,-2.607687,51.457098
484729,SACO Reading ?C Castle Crescent,,SACO????????????????????,2-12 Castle Crescent,,RG1 6LZ,????,"South East,?England",????,GB,-0.981546,51.4497
486664,The Pembroke Arms Hotel,,????????????????,"Minster Street, Wilton",,SP20BH,??????????,Wiltshire,????,GB,-1.857505,51.080315
486906,Goddis Lodge,,??????????????,126 New Cross Road,,SE14 5BA,????,,????,GB,-0.047994,51.475868
486907,Edinburgh Capital Hotel,,????????????????,187 Clermiston Road,,EH12 6UG,??????,,????,GB,-3.279569,55.955757
487124,Malmaison Dundee Hotel,,????????????????,"The Former Tay Hotel, 28-42 Whitehall Crescent",,DD1 4AY,????,,????,GB,-2.969514,56.4589
487225,Swiss Cottage,Swiss Cottage Hotel,????????,31 North Drive,,NR30 4EW,????????,,????,GB,1.737744,52.616096
487226,Basil Street Apartments,,????????????????,15 Basil Street,,SW3 1AX,????,"London,?England",????,GB,-0.161229,51.499853
487427,Danescourt Lodge,westfield lodge,??????????????,14 Station Road,,FY4 1BE,????????,,????,GB,-3.055958,53.795396
487446,Blandford House,,????????????,11 Hurston Close,,BN14 0AX,????,,????,GB,-0.392075,50.841401
487564,The Hub Serviced Apartments - Shortstay MK,,,50 Mortimor Square,,MK9 3PE,?????? ??????,,????,GB,-0.760288,52.036705
487785,Sandy Lodge Hotel,,????????,6-12 Hilgrove Road,,TR7 2QY,????,Cornwall,????,GB,-5.068463,50.417461
487867,Apple House Guesthouse Wembley,,????????????????,"115, Turner Road, Queensbury, Edgware",,HA8 6AS,????,"London,?England",????,GB,-0.290814,51.597931
487870,SO Arch Apartment,,SO????????????,Pemberton Gardens (Next or Adjacent to St John Evangelist church),,N19 5RR,????,,????,GB,-0.131761,51.562618
487871,Savvy Serviced Apartments - The Hub Apartments,,??????????????-????????,599 Witan Gate,,MK9 2BS,?????? ??????,,????,GB,-0.763131,52.037148
487873,Savvy Serviced Apartments - Clarence House,Prime Location Lets Clarence House Serviced Apartm,??????????????-????????????,152 North Row,,MK91AY,?????? ??????,,????,GB,-0.7,52.033333
487959,Paddington One Apartments,,????????????,17-20 London Mews,,W2 1RH,????,"London,?England",????,GB,-0.173807,51.516207
487960,West-End One Apartments,,????????????????,18 Irving street,,WC2H 7AZ,????,"London,?England",????,GB,-0.12924,51.509796
487972,Burnets Apartments,,????????,156 High Street,,EH1 1QU,??????,,????,GB,-3.189232,55.949932
488045,Regent House Hotel,,????????????,3-5 Forth Street,,EH1 3JX,??????,,????,GB,-3.188353,55.957539
488049,Botleigh Grange Hotel,,????????????????,"Grange Road, Hedge End",,SO30 2GA,????????,Hampshire,????,GB,-1.293561,50.9203
488247,Nethybridge Hotel,,??????????,Nethy Bridge,,PH25 3DP,??????????,,????,GB,-3.656112,57.266087
488256,Royal Hotel,,????????,Argyll Square,,PA34 4BE,????,,????,GB,-5.471728,56.412548
488349,Worplesdon Place Hotel,,??????????????,Perry Hill,,GU3 3RY,????????,,????,GB,-0.608541,51.273281
488653,Shoreditch Inn,,????????????,1 Austin Street,,E2 7NB,????,,????,GB,-0.076218,51.527187
